payment_id,customer_id,rental_id,amount,payment_date
16820,65,657,0.99,2017-01-28
16821,66,933,4.99,2017-01-30
16822,67,331,9.99,2017-01-27
16823,67,767,2.99,2017-01-29
16824,69,584,4.99,2017-01-28
16825,69,765,1.99,2017-01-29
16826,70,1044,4.99,2017-01-31
16827,71,199,2.99,2017-01-26
16828,71,272,9.99,2017-01-26
16829,72,785,4.99,2017-01-29
16830,72,845,4.99,2017-01-29
16831,72,1047,0.99,2017-01-31
16832,73,70,2.99,2017-01-25
16833,73,1133,4.99,2017-01-31
16834,74,1121,6.99,2017-01-31
16835,75,180,4.99,2017-01-26
16836,75,268,0.99,2017-01-26
16837,76,574,1.99,2017-01-28
16838,76,926,0.99,2017-01-30
16839,77,319,2.99,2017-01-26
16840,77,419,1.99,2017-01-27
16841,77,561,2.99,2017-01-28
16842,77,586,0.99,2017-01-28
16843,77,760,5.99,2017-01-29
16844,79,840,4.99,2017-01-29
16845,79,859,2.99,2017-01-30
16846,79,928,2.99,2017-01-30
16847,81,289,0.99,2017-01-26
16848,82,145,2.99,2017-01-25
16849,82,288,8.99,2017-01-26
16850,83,222,0.99,2017-01-26
16851,83,950,0.99,2017-01-30
16852,83,989,2.99,2017-01-30
16853,84,408,0.99,2017-01-27
16854,84,739,6.99,2017-01-29
16855,84,834,4.99,2017-01-29
16856,85,690,9.99,2017-01-28
16857,85,908,4.99,2017-01-30
16858,86,66,1.99,2017-01-25
16859,87,451,4.99,2017-01-27
16860,87,674,2.99,2017-01-28
16861,88,36,2.99,2017-01-25
16862,89,141,2.99,2017-01-25
16863,89,588,0.99,2017-01-28
16864,89,740,5.99,2017-01-29
16865,91,216,5.99,2017-01-26
16866,92,271,5.99,2017-01-26
16867,92,456,4.99,2017-01-27
16868,93,113,2.99,2017-01-25
16869,93,420,6.99,2017-01-27
16870,93,1025,4.99,2017-01-31
16871,94,127,2.99,2017-01-25
16872,94,629,4.99,2017-01-28
16873,95,490,4.99,2017-01-27
16874,98,214,3.99,2017-01-26
16875,99,867,0.99,2017-01-30
16876,100,71,0.99,2017-01-25
16877,101,468,9.99,2017-01-27
16878,102,247,4.99,2017-01-26
16879,102,358,0.99,2017-01-27
16880,102,562,1.99,2017-01-28
16881,103,240,7.99,2017-01-26
16882,103,658,9.99,2017-01-28
16883,104,163,10.99,2017-01-26
16884,104,808,3.99,2017-01-29
16885,105,327,8.99,2017-01-26
16886,105,473,7.99,2017-01-27
16887,105,485,2.99,2017-01-27
16888,105,779,6.99,2017-01-29
16889,106,552,3.99,2017-01-28
16890,106,1156,0.99,2017-01-31
16891,107,170,5.99,2017-01-26
16892,107,1026,5.99,2017-01-31
16893,108,105,4.99,2017-01-25
16894,108,1055,0.99,2017-01-31
16895,109,203,5.99,2017-01-26
16896,109,386,0.99,2017-01-27
16897,109,622,3.99,2017-01-28
16898,109,698,0.99,2017-01-29
16899,109,1061,7.99,2017-01-31
16900,109,1106,4.99,2017-01-31
16901,109,1115,2.99,2017-01-31
16902,110,515,7.99,2017-01-28
16903,110,538,1.99,2017-01-28
16904,111,505,2.99,2017-01-28
16905,112,396,0.99,2017-01-27
16906,112,701,2.99,2017-01-29
16907,113,510,0.99,2017-01-28
16908,113,776,0.99,2017-01-29
16909,114,205,4.99,2017-01-26
16910,114,255,4.99,2017-01-26
16911,114,889,2.99,2017-01-30
16912,115,915,0.99,2017-01-30
16913,115,983,0.99,2017-01-30
16914,115,1102,2.99,2017-01-31
16915,116,1058,4.99,2017-01-31
16916,117,700,0.99,2017-01-29
16917,117,1114,0.99,2017-01-31
16918,118,351,5.99,2017-01-27
16919,119,67,0.99,2017-01-25
16920,119,235,5.99,2017-01-26
16921,119,540,6.99,2017-01-28
16922,120,68,7.99,2017-01-25
16923,120,532,0.99,2017-01-28
16924,121,217,4.99,2017-01-26
16925,122,853,0.99,2017-01-30
16926,122,1135,4.99,2017-01-31
16927,123,992,2.99,2017-01-30
16928,124,775,0.99,2017-01-29
16929,124,1039,4.99,2017-01-31
16930,124,1057,3.99,2017-01-31
16931,124,1130,5.99,2017-01-31
16932,125,185,3.99,2017-01-26
16933,126,9,4.99,2017-01-24
16934,126,752,4.99,2017-01-29
16935,126,1054,4.99,2017-01-31
16936,127,452,0.99,2017-01-27
16937,127,708,0.99,2017-01-29
16938,128,888,5.99,2017-01-30
16939,128,1131,2.99,2017-01-31
16940,130,1,2.99,2017-01-24
16941,130,746,2.99,2017-01-29
16942,131,55,2.99,2017-01-25
16943,131,83,4.99,2017-01-25
16944,131,944,7.99,2017-01-30
16945,133,275,6.99,2017-01-26
16946,133,447,2.99,2017-01-27
16947,134,366,3.99,2017-01-27
16948,134,798,0.99,2017-01-29
16949,134,814,6.99,2017-01-29
16950,134,1124,4.99,2017-01-31
16951,135,78,5.99,2017-01-25
16952,135,753,3.99,2017-01-29
16953,136,1150,2.99,2017-01-31
16954,137,925,2.99,2017-01-30
16955,138,523,2.99,2017-01-28
16956,138,1020,0.99,2017-01-31
16957,141,930,2.99,2017-01-30
16958,142,11,8.99,2017-01-24
16959,142,148,0.99,2017-01-25
16960,142,575,9.99,2017-01-28
16961,143,221,2.99,2017-01-26
16962,143,312,2.99,2017-01-26
16963,144,323,2.99,2017-01-26
16964,144,345,2.99,2017-01-27
16965,145,500,0.99,2017-01-27
16966,146,762,7.99,2017-01-29
16967,146,1073,4.99,2017-01-31
16968,147,362,0.99,2017-01-27
16969,147,509,0.99,2017-01-28
16970,148,682,4.99,2017-01-28
16971,149,764,4.99,2017-01-29
16972,150,422,3.99,2017-01-27
16973,150,609,2.99,2017-01-28
16974,150,995,3.99,2017-01-30
16975,151,164,4.99,2017-01-26
16976,151,418,5.99,2017-01-27
16977,152,359,4.99,2017-01-27
16978,152,745,4.99,2017-01-29
16979,154,469,5.99,2017-01-27
16980,154,865,7.99,2017-01-30
16981,154,978,5.99,2017-01-30
16982,155,568,2.99,2017-01-28
16983,156,899,6.99,2017-01-30
16984,156,1052,4.99,2017-01-31
16985,157,352,0.99,2017-01-27
16986,157,642,4.99,2017-01-28
16987,158,245,4.99,2017-01-26
16988,158,293,5.99,2017-01-26
16989,159,475,2.99,2017-01-27
16990,159,549,1.99,2017-01-28
16991,159,598,0.99,2017-01-28
16992,159,832,3.99,2017-01-29
16993,161,428,2.99,2017-01-27
16994,161,477,3.99,2017-01-27
16995,161,520,5.99,2017-01-28
16996,161,539,0.99,2017-01-28
16997,161,612,2.99,2017-01-28
16998,161,1003,0.99,2017-01-30
16999,162,285,1.99,2017-01-26
17000,162,501,4.99,2017-01-27
17001,162,688,4.99,2017-01-28
17002,164,1011,1.99,2017-01-31
17003,165,338,4.99,2017-01-27
17004,166,662,1.99,2017-01-28
17005,167,280,2.99,2017-01-26
17006,167,365,2.99,2017-01-27
17007,167,927,4.99,2017-01-30
17008,168,404,0.99,2017-01-27
17009,168,488,4.99,2017-01-27
17010,169,527,3.99,2017-01-28
17011,169,1087,4.99,2017-01-31
17012,170,211,2.99,2017-01-26
17013,170,377,5.99,2017-01-27
17014,170,504,0.99,2017-01-28
17015,171,804,9.99,2017-01-29
17016,172,449,3.99,2017-01-27
17017,172,685,6.99,2017-01-28
17018,172,837,0.99,2017-01-29
17019,173,578,2.99,2017-01-28
17020,173,628,4.99,2017-01-28
17021,174,41,5.99,2017-01-25
17022,174,1071,4.99,2017-01-31
17023,176,172,0.99,2017-01-26
17024,176,380,6.99,2017-01-27
17025,176,553,3.99,2017-01-28
17026,176,663,1.99,2017-01-28
17027,176,1062,7.99,2017-01-31
17028,179,502,0.99,2017-01-28
17029,179,759,6.99,2017-01-29
17030,179,1046,4.99,2017-01-31
17031,180,1122,2.99,2017-01-31
17032,181,579,6.99,2017-01-28
17033,182,161,0.99,2017-01-26
17034,182,425,3.99,2017-01-27
17035,183,382,0.99,2017-01-27
17036,184,196,2.99,2017-01-26
17037,184,534,4.99,2017-01-28
17038,184,567,1.99,2017-01-28
17039,185,20,2.99,2017-01-25
17040,185,154,0.99,2017-01-25
17041,185,646,0.99,2017-01-28
17042,186,581,1.99,2017-01-28
17043,186,958,0.99,2017-01-30
17044,187,252,7.99,2017-01-26
17045,189,1117,5.99,2017-01-31
17046,190,430,4.99,2017-01-27
17047,190,693,2.99,2017-01-29
17048,191,1134,2.99,2017-01-31
17049,191,1152,4.99,2017-01-31
17050,192,895,1.99,2017-01-30
17051,193,273,2.99,2017-01-26
17052,193,464,0.99,2017-01-27
17053,194,334,4.99,2017-01-27
17054,194,677,7.99,2017-01-28
17055,196,106,11.99,2017-01-25
17056,196,178,5.99,2017-01-26
17057,196,491,2.99,2017-01-27
17058,196,1053,1.99,2017-01-31
17059,197,94,2.99,2017-01-25
17060,197,215,0.99,2017-01-26
17061,197,391,2.99,2017-01-27
17062,197,649,1.99,2017-01-28
17063,197,683,2.99,2017-01-28
17064,197,730,3.99,2017-01-29
17065,197,903,3.99,2017-01-30
17066,197,918,0.99,2017-01-30
17067,198,357,0.99,2017-01-27
17068,198,582,4.99,2017-01-28
17069,198,639,2.99,2017-01-28
17070,198,932,2.99,2017-01-30
17071,198,1132,4.99,2017-01-31
17072,199,499,7.99,2017-01-27
17073,200,270,9.99,2017-01-26
17074,201,311,3.99,2017-01-26
17075,201,670,6.99,2017-01-28
17076,201,756,5.99,2017-01-29
17077,209,340,9.99,2017-01-27
17078,209,471,0.99,2017-01-27
17079,209,1143,2.99,2017-01-31
17080,210,953,2.99,2017-01-30
17081,211,238,4.99,2017-01-26
17082,213,385,0.99,2017-01-27
17083,214,242,1.99,2017-01-26
17084,214,278,3.99,2017-01-26
17085,214,1076,2.99,2017-01-31
17086,214,1093,2.99,2017-01-31
17087,214,1112,0.99,2017-01-31
17088,215,711,4.99,2017-01-29
17089,215,1080,4.99,2017-01-31
17090,216,997,4.99,2017-01-30
17091,217,828,2.99,2017-01-29
17092,217,1141,8.99,2017-01-31
17093,219,414,0.99,2017-01-27
17094,220,409,0.99,2017-01-27
17095,220,480,3.99,2017-01-27
17096,221,226,4.99,2017-01-26
17097,222,5,6.99,2017-01-24
17098,222,134,4.99,2017-01-25
17099,222,416,0.99,2017-01-27
17100,222,809,3.99,2017-01-29
17101,222,1006,2.99,2017-01-30
17102,223,524,2.99,2017-01-28
17103,225,812,4.99,2017-01-29
17104,225,963,3.99,2017-01-30
17105,227,111,4.99,2017-01-25
17106,227,1023,3.99,2017-01-31
17107,228,492,4.99,2017-01-27
17108,228,1070,0.99,2017-01-31
17109,230,32,0.99,2017-01-25
17110,230,1078,4.99,2017-01-31
17111,231,329,5.99,2017-01-27
17112,231,479,6.99,2017-01-27
17113,231,512,8.99,2017-01-28
17114,232,28,4.99,2017-01-25
17115,232,805,3.99,2017-01-29
17116,234,1125,4.99,2017-01-31
17117,235,807,2.99,2017-01-29
17118,235,1148,0.99,2017-01-31
17119,236,262,2.99,2017-01-26
17120,236,344,2.99,2017-01-27
17121,236,1032,2.99,2017-01-31
17122,237,133,0.99,2017-01-25
17123,237,182,4.99,2017-01-26
17124,238,315,4.99,2017-01-26
17125,238,842,2.99,2017-01-29
17126,239,8,4.99,2017-01-24
17127,239,444,2.99,2017-01-27
17128,239,621,4.99,2017-01-28
17129,239,636,6.99,2017-01-28
17130,239,1022,7.99,2017-01-31
17131,239,1082,5.99,2017-01-31
17132,240,246,2.99,2017-01-26
17133,240,460,2.99,2017-01-27
17134,240,643,4.99,2017-01-28
17135,241,627,7.99,2017-01-28
17136,241,1059,3.99,2017-01-31
17137,242,108,2.99,2017-01-25
17138,242,283,3.99,2017-01-26
17139,242,881,4.99,2017-01-30
17140,243,188,4.99,2017-01-26
17141,244,592,4.99,2017-01-28
17142,244,797,1.99,2017-01-29
17143,245,79,4.99,2017-01-25
17144,245,241,0.99,2017-01-26
17145,245,519,7.99,2017-01-28
17146,245,719,2.99,2017-01-29
17147,245,725,2.99,2017-01-29
17148,245,948,8.99,2017-01-30
17149,246,124,6.99,2017-01-25
17150,246,421,8.99,2017-01-27
17151,246,434,5.99,2017-01-27
17152,246,699,3.99,2017-01-29
17153,246,1051,4.99,2017-01-31
17154,247,189,4.99,2017-01-26
17155,247,448,3.99,2017-01-27
17156,247,450,6.99,2017-01-27
17157,248,330,7.99,2017-01-27
17158,248,618,4.99,2017-01-28
17159,249,316,4.99,2017-01-26
17160,249,400,2.99,2017-01-27
17161,249,438,6.99,2017-01-27
17162,249,597,3.99,2017-01-28
17163,250,61,5.99,2017-01-25
17164,250,176,3.99,2017-01-26
17165,250,637,4.99,2017-01-28
17166,250,687,0.99,2017-01-28
17167,250,1146,2.99,2017-01-31
17168,251,264,2.99,2017-01-26
17169,251,309,1.99,2017-01-26
17170,251,393,2.99,2017-01-27
17171,251,1069,3.99,2017-01-31
17172,251,1091,4.99,2017-01-31
17173,251,1155,2.99,2017-01-31
17174,252,707,4.99,2017-01-29
17175,252,1095,0.99,2017-01-31
17176,253,566,6.99,2017-01-28
17177,253,648,0.99,2017-01-28
17178,253,986,2.99,2017-01-30
17179,254,183,2.99,2017-01-26
17180,254,1108,5.99,2017-01-31
17181,256,51,4.99,2017-01-25
17182,256,232,0.99,2017-01-26
17183,256,738,4.99,2017-01-29
17184,256,935,2.99,2017-01-30
17185,256,1116,0.99,2017-01-31
17186,257,139,2.99,2017-01-25
17187,257,244,2.99,2017-01-26
17188,257,705,2.99,2017-01-29
17189,259,722,6.99,2017-01-29
17190,259,901,2.99,2017-01-30
17191,259,1147,5.99,2017-01-31
17192,260,1101,8.99,2017-01-31
17193,261,12,4.99,2017-01-24
17194,261,465,3.99,2017-01-27
17195,261,542,6.99,2017-01-28
17196,261,792,0.99,2017-01-29
17197,262,984,4.99,2017-01-30
17198,263,97,4.99,2017-01-25
17199,263,266,0.99,2017-01-26
17200,265,74,0.99,2017-01-25
17201,266,86,1.99,2017-01-25
17202,266,651,2.99,2017-01-28
17203,267,91,6.99,2017-01-25
17204,267,436,4.99,2017-01-27
17205,267,1030,4.99,2017-01-31
17206,577,4591,0.99,2017-01-26
17207,268,1394,2.99,2017-02-15
17208,268,1450,4.99,2017-02-15
17209,268,1551,3.99,2017-02-16
17210,268,2133,0.99,2017-02-17
17211,268,2324,4.99,2017-02-18
17212,268,2858,2.99,2017-02-19
17213,268,3066,3.99,2017-02-20
17214,268,3361,1.99,2017-02-21
17215,269,1334,3.99,2017-02-15
17216,269,1909,2.99,2017-02-17
17217,269,2493,6.99,2017-02-18
17218,270,1345,4.99,2017-02-15
17219,270,1896,6.99,2017-02-17
17220,270,2115,3.99,2017-02-17
17221,270,3164,5.99,2017-02-20
17222,271,1852,2.99,2017-02-16
17223,272,1604,4.99,2017-02-16
17224,272,2546,5.99,2017-02-19
17225,272,3323,5.99,2017-02-21
17226,273,1391,6.99,2017-02-15
17227,273,1747,6.99,2017-02-16
17228,273,1765,4.99,2017-02-16
17229,273,2301,1.99,2017-02-18
17230,273,3202,0.99,2017-02-20
17231,274,2098,0.99,2017-02-17
17232,274,3291,9.99,2017-02-21
17233,275,1797,3.99,2017-02-16
17234,275,2414,0.99,2017-02-18
17235,275,2646,4.99,2017-02-19
17236,275,3355,2.99,2017-02-21
17237,276,1352,0.99,2017-02-15
17238,276,2763,4.99,2017-02-19
17239,276,3064,6.99,2017-02-20
17240,277,1331,2.99,2017-02-15
17241,277,1717,2.99,2017-02-16
17242,277,2162,3.99,2017-02-17
17243,277,2723,4.99,2017-02-19
17244,277,3247,5.99,2017-02-21
17245,277,3274,4.99,2017-02-21
17246,277,3344,2.99,2017-02-21
17247,278,1387,0.99,2017-02-15
17248,278,1978,2.99,2017-02-17
17249,278,2078,4.99,2017-02-17
17250,278,3453,2.99,2017-02-21
17251,279,1178,2.99,2017-02-14
17252,279,2147,4.99,2017-02-17
17253,279,3215,0.99,2017-02-20
17254,279,3374,2.99,2017-02-21
17255,279,3375,4.99,2017-02-21
17256,280,2656,3.99,2017-02-19
17257,280,3009,4.99,2017-02-20
17258,280,3097,0.99,2017-02-20
17259,281,1485,5.99,2017-02-15
17260,281,2254,5.99,2017-02-18
17261,282,2016,2.99,2017-02-17
17262,282,2176,2.99,2017-02-17
17263,282,3408,4.99,2017-02-21
17264,282,3417,2.99,2017-02-21
17265,283,1749,0.99,2017-02-16
17266,283,1796,2.99,2017-02-16
17267,283,2333,2.99,2017-02-18
17268,283,2685,2.99,2017-02-19
17269,283,2849,7.99,2017-02-19
17270,284,1171,0.99,2017-02-14
17271,284,2813,6.99,2017-02-19
17272,284,3296,0.99,2017-02-21
17273,285,1161,7.99,2017-02-14
17274,285,1302,3.99,2017-02-15
17275,285,2249,5.99,2017-02-18
17276,286,1690,8.99,2017-02-16
17277,286,2195,4.99,2017-02-18
17278,287,1247,7.99,2017-02-15
17279,287,1642,2.99,2017-02-16
17280,287,2286,9.99,2017-02-18
17281,287,2612,6.99,2017-02-19
17282,288,1466,5.99,2017-02-15
17283,289,1880,4.99,2017-02-17
17284,289,2316,0.99,2017-02-18
17285,289,2387,6.99,2017-02-18
17286,289,2784,10.99,2017-02-19
17287,289,2948,6.99,2017-02-20
17288,289,3123,6.99,2017-02-20
17289,290,1220,6.99,2017-02-15
17290,290,1336,8.99,2017-02-15
17291,290,1496,4.99,2017-02-15
17292,290,1532,0.99,2017-02-15
17293,290,3013,3.99,2017-02-20
17294,291,1191,2.99,2017-02-14
17295,291,2300,2.99,2017-02-18
17296,291,3042,2.99,2017-02-20
17297,292,1901,3.99,2017-02-17
17298,292,2258,3.99,2017-02-18
17299,292,2838,3.99,2017-02-19
17300,292,3328,2.99,2017-02-21
17301,293,1589,9.99,2017-02-16
17302,293,1829,5.99,2017-02-16
17303,293,1860,4.99,2017-02-16
17304,293,2386,4.99,2017-02-18
17305,293,3025,2.99,2017-02-20
17306,293,3290,1.99,2017-02-21
17307,293,3452,4.99,2017-02-21
17308,294,2900,2.99,2017-02-20
17309,294,3330,2.99,2017-02-21
17310,295,1184,5.99,2017-02-14
17311,295,1328,2.99,2017-02-15
17312,295,1935,2.99,2017-02-17
17313,295,2054,2.99,2017-02-17
17314,295,2431,1.99,2017-02-18
17315,295,2638,1.99,2017-02-19
17316,295,2999,2.99,2017-02-20
17317,295,3198,1.99,2017-02-20
17318,295,3394,8.99,2017-02-21
17319,296,1659,4.99,2017-02-16
17320,296,3034,0.99,2017-02-20
17321,296,3119,0.99,2017-02-20
17322,297,1409,3.99,2017-02-15
17323,297,2067,2.99,2017-02-17
17324,297,2202,8.99,2017-02-18
17325,297,2260,2.99,2017-02-18
17326,297,2339,4.99,2017-02-18
17327,298,1454,4.99,2017-02-15
17328,298,2385,3.99,2017-02-18
17329,298,3095,4.99,2017-02-20
17330,298,3400,4.99,2017-02-21
17331,299,1650,8.99,2017-02-16
17332,299,2664,4.99,2017-02-19
17333,299,2774,2.99,2017-02-19
17334,299,2791,4.99,2017-02-19
17335,299,3074,0.99,2017-02-20
17336,299,3223,2.99,2017-02-21
17337,299,3288,5.99,2017-02-21
17338,300,1381,0.99,2017-02-15
17339,300,3177,2.99,2017-02-20
17340,301,1853,0.99,2017-02-16
17341,301,2611,4.99,2017-02-19
17342,301,2925,2.99,2017-02-20
17343,302,1231,2.99,2017-02-15
17344,303,1970,4.99,2017-02-17
17345,303,2223,8.99,2017-02-18
17346,303,3077,3.99,2017-02-20
17347,303,3107,2.99,2017-02-20
17348,304,1414,6.99,2017-02-15
17349,304,1525,4.99,2017-02-15
17350,304,2039,3.99,2017-02-17
17351,304,2902,4.99,2017-02-20
17352,305,1574,4.99,2017-02-16
17353,305,1884,0.99,2017-02-17
17354,305,2166,11.99,2017-02-17
17355,305,3387,0.99,2017-02-21
17356,306,1172,0.99,2017-02-14
17357,306,2836,6.99,2017-02-19
17358,307,2152,2.99,2017-02-17
17359,307,2167,0.99,2017-02-17
17360,307,2787,4.99,2017-02-19
17361,307,2881,2.99,2017-02-19
17362,307,3057,5.99,2017-02-20
17363,307,3209,4.99,2017-02-20
17364,308,2037,0.99,2017-02-17
17365,308,2094,0.99,2017-02-17
17366,308,2168,4.99,2017-02-17
17367,308,2346,7.99,2017-02-18
17368,308,2448,4.99,2017-02-18
17369,309,1837,4.99,2017-02-16
17370,309,2560,9.99,2017-02-19
17371,309,2644,3.99,2017-02-19
17372,309,2688,6.99,2017-02-19
17373,310,1162,4.99,2017-02-14
17374,310,1333,2.99,2017-02-15
17375,310,1918,3.99,2017-02-17
17376,310,2088,6.99,2017-02-17
17377,310,2480,5.99,2017-02-18
17378,310,2618,2.99,2017-02-19
17379,311,1622,4.99,2017-02-16
17380,311,1955,0.99,2017-02-17
17381,311,2967,6.99,2017-02-20
17382,312,1419,0.99,2017-02-15
17383,312,3457,3.99,2017-02-21
17384,313,1312,2.99,2017-02-15
17385,313,2617,7.99,2017-02-19
17386,313,2711,4.99,2017-02-19
17387,314,1598,3.99,2017-02-16
17388,314,1624,2.99,2017-02-16
17389,315,1701,2.99,2017-02-16
17390,316,1317,4.99,2017-02-15
17391,316,1350,4.99,2017-02-15
17392,316,2032,4.99,2017-02-17
17393,316,2338,4.99,2017-02-18
17394,316,2491,1.99,2017-02-18
17395,316,2820,4.99,2017-02-19
17396,316,3373,8.99,2017-02-21
17397,317,2287,6.99,2017-02-18
17398,317,3029,2.99,2017-02-20
17399,317,3251,0.99,2017-02-21
17400,318,2634,2.99,2017-02-19
17401,318,2643,2.99,2017-02-19
17402,318,3337,0.99,2017-02-21
17403,318,3376,7.99,2017-02-21
17404,319,1632,2.99,2017-02-16
17405,319,1892,4.99,2017-02-17
17406,319,2021,3.99,2017-02-17
17407,319,2703,4.99,2017-02-19
17408,319,2884,0.99,2017-02-19
17409,319,3256,3.99,2017-02-21
17410,320,1258,4.99,2017-02-15
17411,320,1484,3.99,2017-02-15
17412,320,1567,1.99,2017-02-16
17413,320,2216,4.99,2017-02-18
17414,320,2883,7.99,2017-02-19
17415,321,1750,5.99,2017-02-16
17416,321,3410,0.99,2017-02-21
17417,322,1386,2.99,2017-02-15
17418,322,1588,8.99,2017-02-16
17419,322,2481,4.99,2017-02-18
17420,322,2554,0.99,2017-02-19
17421,322,2983,7.99,2017-02-20
17422,322,3054,5.99,2017-02-20
17423,322,3413,8.99,2017-02-21
17424,323,1167,0.99,2017-02-14
17425,323,1786,2.99,2017-02-16
17426,323,2933,4.99,2017-02-20
17427,324,1740,0.99,2017-02-16
17428,324,2590,2.99,2017-02-19
17429,325,2502,4.99,2017-02-18
17430,325,2507,4.99,2017-02-18
17431,325,2808,2.99,2017-02-19
17432,326,1311,4.99,2017-02-15
17433,326,2086,0.99,2017-02-17
17434,326,2317,4.99,2017-02-18
17435,326,3441,4.99,2017-02-21
17436,327,1294,4.99,2017-02-15
17437,327,1577,3.99,2017-02-16
17438,327,1929,6.99,2017-02-17
17439,327,2273,4.99,2017-02-18
17440,327,2304,5.99,2017-02-18
17441,327,2637,3.99,2017-02-19
17442,328,1670,2.99,2017-02-16
17443,328,1980,6.99,2017-02-17
17444,328,2243,5.99,2017-02-18
17445,328,3024,4.99,2017-02-20
17446,328,3239,0.99,2017-02-21
17447,329,1183,2.99,2017-02-14
17448,329,2010,5.99,2017-02-17
17449,329,2024,0.99,2017-02-17
17450,329,2151,0.99,2017-02-17
17451,329,2303,2.99,2017-02-18
17452,329,2702,2.99,2017-02-19
17453,329,3052,5.99,2017-02-20
17454,329,3053,0.99,2017-02-20
17455,329,3268,4.99,2017-02-21
17456,330,1219,6.99,2017-02-15
17457,330,1511,5.99,2017-02-15
17458,330,2885,0.99,2017-02-20
17459,330,2936,4.99,2017-02-20
17460,330,3061,2.99,2017-02-20
17461,331,1415,2.99,2017-02-15
17462,331,2528,6.99,2017-02-18
17463,331,2587,2.99,2017-02-19
17464,333,1667,2.99,2017-02-16
17465,333,2149,6.99,2017-02-17
17466,333,2929,1.99,2017-02-20
17467,333,3110,2.99,2017-02-20
17468,334,1187,4.99,2017-02-14
17469,334,1298,4.99,2017-02-15
17470,334,2476,0.99,2017-02-18
17471,335,3329,4.99,2017-02-21
17472,336,1478,2.99,2017-02-15
17473,336,2212,2.99,2017-02-18
17474,336,2475,2.99,2017-02-18
17475,336,2575,2.99,2017-02-19
17476,336,2719,4.99,2017-02-19
17477,336,2954,2.99,2017-02-20
17478,336,3204,4.99,2017-02-20
17479,336,3349,0.99,2017-02-21
17480,337,1969,4.99,2017-02-17
17481,337,2014,5.99,2017-02-17
17482,338,1510,4.99,2017-02-15
17483,338,1807,5.99,2017-02-16
17484,338,1952,4.99,2017-02-17
17485,338,2148,6.99,2017-02-17
17486,338,2179,0.99,2017-02-17
17487,338,2495,4.99,2017-02-18
17488,338,3458,5.99,2017-02-21
17489,339,1432,3.99,2017-02-15
17490,339,1536,4.99,2017-02-15
17491,339,1629,4.99,2017-02-16
17492,339,3146,6.99,2017-02-20
17493,339,3335,4.99,2017-02-21
17494,340,1205,4.99,2017-02-15
17495,340,1697,3.99,2017-02-16
